Data Inicial;Data Final;Ano Execução;Exercício;Administração;Código Órgão;Sigla Órgão;Orgão;Código Unidade;Unidade;Código Função;Função;Código SubFunção;SubFunção;Código Programa;Programa;PA;PAPA;Código Projeto Atividade;Projeto Atividade;Código Despesa;Despesa;Código Categoria Despesa;Categoria Despesa;Código Grupo Despesa;Grupo Despesa;Código Modalidade;Modalidade;Código Elemento;Código Fonte;Fonte; ORÇADO ; ATUALIZADO ; EMPENHADO ; LIQUIDADO ; JAN Suplementado ; JAN Empenhado ; JAN Liquidado ; FEV Suplementado ; FEV Empenhado ; FEV Liquidado ; MAR Suplementado ; MAR Empenhado ; MAR Liquidado ; ABR Suplementado ; ABR Empenhado ; ABR Liquidado ; MAI Suplementado ; MAI Empenhado ; MAI Liquidado ; JUN Suplementado ; JUN Empenhado ; JUN Liquidado ; JUL Suplementado ; JUL Empenhado ; JUL Liquidado ; AGO Suplementado ; AGO Empenhado ; AGO Liquidado ; SET Suplementado ; SET Empenhado ; SET Liquidado ; OUT Suplementado ; OUT Empenhado ; OUT Liquidado ; NOV Suplementado ; NOV Empenhado ; NOV Liquidado ; DEZ Suplementado ; DEZ Empenhado ; DEZ Liquidado 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1089;Reforma e Requalificação com Implantação de grama sintética da área municipal localizada na Rua Pedro Avancini S/N - Jd. Panorama                     ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 1.000,00 ; 1.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;17;Saneamento;512;Saneamento Básico Urbano;3008;Melhoria da drenagem urbana e proteção das bacias hidrográficas;Atividades;Atividades;2367;Manutenção de sistemas de drenagem                                                                                                                    ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 6.017.444,00 ; 5.938.039,52 ; 5.864.485,95 ; 5.295.813,73 ; -   ; 4.482.668,93 ; -   ; -   ; -   ; 158.319,92 ; -   ; -   ; 361.068,40 ; -   ; 371.391,36 ; 732.952,80 ; -   ; -   ; 297.406,38 ; -   ; 71.667,64 ; 681.226,43 ; -   ;-24.704,56 ; 464.926,75 ; -   ; 320.063,76 ; 489.918,38 ; -   ; 221.702,41 ; 603.982,37 ;-8.400,00 ; 504.293,03 ; 406.062,56 ; -   ;-30.976,00 ; 459.068,38 ;-71.004,48 ;-51.620,62 ; 640.881,36 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade                                                                                                                              ;33904600;Auxílio-Alimentação;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;46;00;Tesouro Municipal; 1.399.948,00 ; 1.399.948,00 ; 1.348.020,09 ; 1.348.020,09 ; -   ; 105.019,24 ; 105.019,24 ; -   ; 104.509,86 ; 104.509,86 ; -   ; 115.942,87 ; 115.942,87 ; -   ; 107.046,44 ; 107.046,44 ; -   ; 111.811,70 ; 111.811,70 ; -   ; 113.983,13 ; 113.983,13 ; -   ; 115.078,15 ; 115.078,15 ; -   ; 118.938,30 ; 118.938,30 ; -   ; 119.135,81 ; 119.135,81 ; -   ; 114.888,03 ; 114.888,03 ; -   ; 112.407,21 ; 112.407,21 ; -   ; 109.259,35 ; 109.259,35 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3011;Modernização e descentralização da gestão e prestação de serviços;Projetos;Projetos;1174;Construção, Ampliação e Reforma de Equipamentos das Subprefeituras                                                                                    ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; 352.695,00 ; 352.695,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;04;Administração;122;Administração Geral;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;2803;Operação e Manutenção dos Conselhos e Espaços Participativos Municipais                                                                               ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 2.000,00 ; 3.600,00 ; 2.430,50 ; 364,50 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.600,00 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.430,50 ; 364,50 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras                                                                    ;44909200;Despesas de Exercícios Anteriores;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 107.536,74 ; 107.307,32 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 107.536,74 ; 107.307,32 ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 2.815.737,00 ; 2.504.526,64 ; 2.449.640,38 ; 2.183.356,66 ; -   ; 1.848.513,22 ; -   ; -   ; 31.000,00 ; 40.936,28 ; -   ; 142.774,14 ; 245.582,79 ; -   ; 17.000,00 ; 100.294,92 ; -   ; 36.113,73 ; 182.323,75 ; -   ; 266.815,10 ; 270.521,68 ; -   ;-45.092,31 ; 352.258,72 ; -   ; 5.100,52 ; 181.533,99 ; -   ; 47.457,41 ; 250.091,30 ;-258.240,00 ; 107.949,14 ; 179.546,63 ; -   ; 12.724,04 ; 43.601,20 ;-52.970,36 ;-20.714,61 ; 336.665,40 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e promoção da ocupação dos espaços públicos;Atividades;Atividades;2341;Manutenção de vias e áreas públicas                                                                                                                   ;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal; 1.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-1.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1476;Revitalização e Reforma da Praça Jom Eduardo C. Borganovi, no Rio Pequeno                                                                             ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 200.000,00 ; 200.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1473;Equipamentos de Ginástica para a Praça - Rua Doutor Luis Miguiano X Maximino Maciel - Vila Praia e Praça da Rua Cimbres - Jardim Rebolças             ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e promoção da ocupação dos espaços públicos;Atividades;Atividades;2366;Conservação de áreas verdes e vegetação arbórea                                                                                                       ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 4.953.096,00 ; 6.485.177,30 ; 6.286.496,34 ; 5.590.049,54 ; -   ; 3.971.045,93 ; -   ; -   ; -   ; 553.946,53 ; -   ; -   ; 8.792,79 ; -   ; -   ; 1.038.216,60 ; -   ; 161.776,76 ; 395.676,09 ; -   ; 160.536,31 ; 395.676,09 ; -   ; -   ; 263.784,05 ; 929.819,16 ;-55.718,28 ; 263.784,05 ; -   ; 1.201.016,42 ; 616.923,26 ; 142.900,00 ; 455.901,78 ; 489.367,47 ; -   ; 131.256,24 ; 596.774,52 ; 459.362,14 ; 260.681,18 ; 967.108,09 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;04;Administração;122;Administração Geral;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;2803;Operação e Manutenção dos Conselhos e Espaços Participativos Municipais                                                                               ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 2.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-2.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;17;Saneamento;512;Saneamento Básico Urbano;3008;Melhoria da drenagem urbana e proteção das bacias hidrográficas;Atividades;Atividades;2367;Manutenção de sistemas de drenagem                                                                                                                    ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 103.800,00 ; 153.086,48 ; 149.786,48 ; 91.792,48 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 85.992,48 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.328,00 ; -   ; -   ; -   ; 57.840,00 ; -   ; 32.328,00 ; -   ; 5.800,00 ; -   ;-8.553,52 ; 57.994,00 ; 27.136,48 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 97.760,00 ; 79.631,64 ; 42.168,84 ; 29.433,17 ; -   ; 12.070,60 ; -   ; -   ; 5.632,00 ; -   ; -   ; 9.007,47 ; 529,65 ; -   ; -   ; 7.340,35 ; -   ; -   ; 1.124,47 ; -   ; 2.699,98 ; 4.573,80 ; -   ; 428,00 ; 1.435,87 ; -   ; 5.528,22 ; 1.808,40 ; -   ; 5.726,05 ; 6.371,07 ; -   ; -   ; 1.589,50 ; -   ;-3.091,80 ; 366,30 ;-18.128,36 ; 4.168,32 ; 4.293,76 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1474;Reforma da Praça Localizada Próximo ao CRAS, na Praça Nossa - R. Dr. Jerônimo de Campos Freire                                                        ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1137;Pavimentação e Recapeamento de Vias                                                                                                                   ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;00;Tesouro Municipal; 140.110,00 ; 140.110,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;00;Tesouro Municipal; 16.019.311,00 ; 16.019.311,00 ; 14.049.160,77 ; 14.049.160,77 ; -   ; 1.167.546,67 ; 1.167.546,67 ; -   ; 1.085.760,65 ; 1.085.760,65 ; -   ; 1.158.461,77 ; 1.158.461,77 ; -   ; 1.091.474,01 ; 1.091.474,01 ; -   ; 1.076.856,22 ; 1.076.856,22 ; -   ; 1.114.630,12 ; 1.114.630,12 ; -   ; 1.060.375,21 ; 1.060.375,21 ; -   ; 1.038.494,73 ; 1.038.494,73 ; -   ; 1.043.549,50 ; 1.043.549,50 ; -   ; 1.120.328,67 ; 1.120.328,67 ; -   ; 1.084.931,05 ; 1.084.931,05 ; -   ; 2.006.752,17 ; 2.006.752,17 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;00;Tesouro Municipal; 10.294,00 ; 10.294,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 3.172,12 ; 3.172,12 ; 3.172,12 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.172,12 ; 3.172,12 ; 3.172,12 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;451;Infra-Estrutura Urbana;3022;Requalificação e promoção da ocupação dos espaços públicos;Projetos;Projetos;1170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras                                                                    ;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;00;Tesouro Municipal; 5.442.737,00 ; 5.732.737,00 ; 1.655.142,55 ; 888.235,17 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-300.000,00 ; -   ; -   ; 180.000,00 ; 799.829,79 ; -   ; -   ; 399.687,95 ; -   ; 90.000,00 ; 365.709,71 ; -   ; 320.000,00 ; 89.915,10 ; 888.235,17 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;04;Administração;122;Administração Geral;3012;Participação, transparência e controle social da administração pública;Atividades;Atividades;2803;Operação e Manutenção dos Conselhos e Espaços Participativos Municipais                                                                               ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; -   ; 400,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 400,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade                                                                                                                              ;33904900;Auxílio-Transporte;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;49;00;Tesouro Municipal; 227.898,00 ; 227.898,00 ; 204.636,09 ; 204.636,09 ; -   ; 16.042,68 ; 16.042,68 ; -   ; 21.080,33 ; 21.080,33 ; -   ; 18.488,04 ; 18.488,04 ; -   ; 17.085,02 ; 17.085,02 ; -   ; 16.646,80 ; 16.646,80 ; -   ; 15.805,24 ; 15.805,24 ; -   ; 17.743,41 ; 17.743,41 ; -   ; 18.307,32 ; 18.307,32 ; -   ; 16.369,02 ; 16.369,02 ; -   ; 16.410,18 ; 16.410,18 ; -   ; 17.233,01 ; 17.233,01 ; -   ; 13.425,04 ; 13.425,04 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;50;SP-BT     ;Subprefeitura Butantã;10;Administração da Subprefeitura;15;Urbanismo;452;Serviços Urbanos;3022;Requalificação e promoção da ocupação dos espaços públicos;Atividades;Atividades;2366;Conservação de áreas verdes e vegetação arbórea                                                                                                       ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 12.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-6.000,00 ; -   ; -   ; -   ; -   ; -   ;-6.000,00 ; -   ; -   
