ATENDIMENTO;UNIDADE;AGRUPAMENTO;IDADE;DATA;STATUS;REFEICAO;CARDAPIO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/03/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBRINHA; REPOLHO, BANANA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/03/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;28/03/2019;PUBLICADO;A - ALMOCO;MACARRAO, CARNE BOVINA, CHUCHU, REPOLHO, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;28/03/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;28/03/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;28/03/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA; CHUCHU; ACELGA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;28/03/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;27/03/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;27/03/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;27/03/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGA INTEGRAL, COM MARGARINA OU PATE (*), (*) Receitas disponiveis no portal da SME
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;27/03/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, MELANCIA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;27/03/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/03/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, PROTEINA DE SOJA, ABOBORA, MELANCIA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/03/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/03/2019;PUBLICADO;D - DESJEJUM;LEITE INTEGRAL COM ACHOCOLATADO OU COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/03/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA; ABOBORA; CHUCHU, ABACATE"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/03/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/03/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, OVO, BERINJELA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/03/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/03/2019;PUBLICADO;D - DESJEJUM;"COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MARGARINA OU PATE (*), (*) Receitas
disponiveis no portal da SME"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/03/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, MELANCIA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/03/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;05/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, ESCAROLA, MAMAO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;05/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;05/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;05/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; CHUCHU; ACELGA, BANANA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;05/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;04/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, PROTEINA DE SOJA, ABOBRINHA, ACELGA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;04/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;04/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BOLO INDIVIDUAL
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;04/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBRINHA; ESCAROLA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;04/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; FEIJAO CARIOCA; CARNE BOVINA; CARA; CENOURA; CHUCHU, TANGERINA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE SUINA, CENOURA, TANGERINA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/04/2019;PUBLICADO;D - DESJEJUM;LEITE INTEGRAL COM ACHOCOLATADO OU COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; CENOURA; ABOBRINHA, ABACATE"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;01/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, OVO, BERINJELA, SUCO DE MELANCIA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;01/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;01/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MARGARINA OU PATE(*), (*)Receitas disponiveis no portal da SME
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;01/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; CARA; CENOURA; CHUCHU, TANGERINA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;01/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;12/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE SUINA, COUVE-FLOR, MAMAO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;12/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;12/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;12/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; ABOBRINHA; REPOLHO, BANANA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;12/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;11/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, CARNE BOVINA, CHUCHU, REPOLHO, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;11/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;11/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;11/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA; CHUCHU; ESCAROLA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;11/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;10/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;10/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;10/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGA INTEGRAL COM MARGARINA OU PATE (*), (*)Receitas disponiveis no portal da SME
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;10/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, MELANCIA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;10/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;09/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, PROTEINA DE SOJA, ABOBORA, MELANCIA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;09/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;09/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;09/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA; ABACATE"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;09/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;08/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, OVO, BERINJELA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;08/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;08/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MARGARINA OU PATE (*), (*)Receitas disponiveis no portal da SME
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;08/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBORA; ABOBRINHA, MELANCIA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;08/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;18/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, PROTEINA DE SOJA, ABOBRINHA, ACELGA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;18/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;18/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BOLO INDIVIDUAL INTEGRAL
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;18/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; BATATA DOCE; ABOBRINHA; REPOLHO, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;18/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;17/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;17/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;17/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGA COM MANTEIGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;17/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; CARA; CENOURA; CHUCHU, MANGA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;17/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;16/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE SUINA, CENOURA, MANGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;16/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;16/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;16/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO; FEIJAO CARIOCA; CARNE BOVINA; BATATA DOCE; CENOURA; ABOBRINHA, ABACATE"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;16/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;15/04/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, OVO, BETERRABA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;15/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;15/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;15/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; CARA; CENOURA; CHUCHU, MANGA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;15/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/04/2019;PUBLICADO;A - ALMOCO;"RISOTO DE: ARROZ; CARNE BOVINA, ESCAROLA, MAMAO, OU ARROZ, FEIJAO CARIOCA, CARNE BOVINA, ESCAROLA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/04/2019;PUBLICADO;J - JANTAR;SOPA DE: MACARRAO, CARNE BOVINA, ABOBRINHA, REPOLHO, BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;26/04/2019;PUBLICADO;L - LANCHE;IOGURTE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, CARNE SUINA, BERINJELA, REPOLHO, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/04/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: CARNE BOVINA, BATATA; CHUCHU;ACELGA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;25/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;24/04/2019;PUBLICADO;A - ALMOCO;RISOTO DE: ARROZ, CARNE BOVINA, BATATA, ABACATE, OU ARROZ, FEIJAO CARIOCA, BATATA, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;24/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;24/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGA INTEGRAL COM MANTEIGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;24/04/2019;PUBLICADO;J - JANTAR;RISOTO DE: ARROZ, CARNE BOVINA, ABOBORA, BATATA DOCE, ABOBRINHA, MELANCIA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;24/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;23/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, PROTEINA DE SOJA, ABOBORA, MELANCIA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;23/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;23/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;23/04/2019;PUBLICADO;J - JANTAR;SOPA DE: MACARRAO, CARNE BOVINA, BATATA, ABOBORA, CHUCHU, ABACATE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;23/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;22/04/2019;PUBLICADO;A - ALMOCO;RISOTO DE: ARROZ, OVO, BERINJELA, SUCO DE LARANJA, OU ARROZ, FEIJAO CARIOCA, OVO, BERINJELA, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;22/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;22/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA COM MANTEIGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;22/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE:ARROZ; CARNE BOVINA, BATATA DOCE, ABOBORA, ABOBRINHA, MANGA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;22/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/05/2019;PUBLICADO;A - ALMOCO;"RISOTO DE BROCOLIS: ARROZ; CARNE SUINA; BROCOLIS, OU ARROZ, FEIJAO CARIOCA, CARNE SUINA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/05/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/05/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/05/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO;  CARNE BOVINA;  CHUCHU; ESPINAFRE, BANANA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;03/05/2019;PUBLICADO;L - LANCHE;IOGURTE
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/05/2019;PUBLICADO;A - ALMOCO;MACARRAO, PROTEINA DE SOJA, COUVE MANTEIGA, VAGEM, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/05/2019;PUBLICADO;C - COLACAO;BANANA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/05/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BOLO INDIVIDUAL
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/05/2019;PUBLICADO;J - JANTAR;"RISOTO DE:  ARROZ; CARNE BOVINA; BATATA DOCE, ABOBRINHA; COUVE MANTEIGA, MAMAO"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;02/05/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;30/04/2019;PUBLICADO;A - ALMOCO;MACARRAO, CARNE BOVINA, BETERRABA, OU ARROZ, FEIJAO CARIOCA, BETERRABA, MANGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;30/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;30/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;30/04/2019;PUBLICADO;J - JANTAR;"SOPA DE: MACARRAO;  CARNE BOVINA; ABOBRINHA;
                                        
                                            BATATA DOCE;
                                        
                                            CENOURA, ABACATE"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;30/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/04/2019;PUBLICADO;A - ALMOCO;"RISOTO DE CENOURA: ARROZ; CENOURA; OVO, OU ARROZ, FEIJAO CARIOCA, CENOURA, OVO, SUCO DE MELANCIA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/04/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/04/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, PAO TIPO BISNAGUINHA INTEGRAL COM MANTEIGA
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/04/2019;PUBLICADO;J - JANTAR;"RISOTO DE: ARROZ; CARNE BOVINA; CARA;
                                        
                                            CENOURA;
                                        
                                            CHUCHU, MANGA"
MISTA;CEI_MUNICIPAL;3;F - 2 A 3 ANOS;29/04/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;08/02/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE SUINA, COUVE MANTEIGA, MAMAO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;08/02/2019;PUBLICADO;D - DESJEJUM;LEITE INTEGRAL COM ACHOCOLATADO, BISCOITO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;08/02/2019;PUBLICADO;J - JANTAR;MACARRAO, FEIJAO CARIOCA, CARNE BOVINA, ABOBRINHA, REPOLHO, MELANCIA
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;08/02/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;07/02/2019;PUBLICADO;A - ALMOCO;MACARRAO, PROTEINA DE SOJA, ABOBORA, REPOLHO COZIDO, SUCO DE LARANJA
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;07/02/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO, BISCOITO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;07/02/2019;PUBLICADO;J - JANTAR;ARROZ, CARNE BOVINA, BATATA DOCE, ABOBORA, ACELGA, MAMAO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;07/02/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;06/02/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, ABACATE
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;06/02/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;06/02/2019;PUBLICADO;D - DESJEJUM;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;06/02/2019;PUBLICADO;J - JANTAR;ARROZ, CARNE BOVINA, BATATA, CENOURA, ABOBRINHA, ABACAXI
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;06/02/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;05/02/2019;PUBLICADO;A - ALMOCO;ARROZ, FEIJAO CARIOCA, CARNE BOVINA, CENOURA, ABACAXI
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;05/02/2019;PUBLICADO;C - COLACAO;MACA
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;05/02/2019;PUBLICADO;D - DESJEJUM;LEITE INTEGRAL COM ACHOCOLATADO, BISCOITO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;05/02/2019;PUBLICADO;J - JANTAR;MACARRAO, FEIJAO CARIOCA, CARNE BOVINA, BATATA DOCE, CENOURA, CHUCHU, ABACATE
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;05/02/2019;PUBLICADO;L - LANCHE;COMPOSTO LACTEO
MISTA;CEI_MUNICIPAL;3;G - 4 A 6 ANOS;04/02/2019;PUBLICADO;A - ALMOCO;ARRO, FEIJAO CARIOCA, OVO, CHUCHU, SUCO DE MELANCIA
