Nº Protocolo;Código DRE;DRE;Processo SIMPROC;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Total Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Lavratura do Termo;Data Lavratura do Aditamento;Data Solicitação Parceria;Data do Encerramento
2372;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.286.535-8;300.588;SOCIEDADE DE DEFESA E APOIO AS COMUNIDADES URBANAS - SDA;02.998.969/0001-29;306.728;CR.P.CONV - NOSSA CRECHE I;80;18;0;3.000,00;;;;Reprovado;;;28/10/2015;
113;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2013-0.257.405-8;300.588;SOCIEDADE DE DEFESA E APOIO AS COMUNIDADES URBANAS - SDA;02.998.969/0001-29;306.728;CR.P.CONV - NOSSA CRECHE I;80;18;47.045,20;2.500,00;367,53;14/11/2013;13/05/2016;Encerrado;14/11/2013;;28/03/2014;13/05/2016
1241;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2014-0.225.923-5;300.588;SOCIEDADE DE DEFESA E APOIO AS COMUNIDADES URBANAS - SDA;02.998.969/0001-29;400.557;CR.P.CONV - NOSSA CRECHE II;80;18;51.861,44;4.105,33;488,93;24/09/2014;23/03/2017;Encerrado;24/09/2014;;01/10/2014;23/03/2017
114;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2011-0.312.416-8;300.588;SOCIEDADE DE DEFESA E APOIO AS COMUNIDADES URBANAS - SDA;02.998.969/0001-29;400.557;CR.P.CONV - NOSSA CRECHE II;80;18;41.116,00;4.105,33;488,93;24/11/2011;23/05/2014;Encerrado;24/11/2011;;28/03/2014;
1542017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2017-0.132.604-0;300.318;CENTRO SOCIAL NOSSA SENHORA DAS MERCES;03.162.349/0001-18;306.310;CR.P.CONV - NOSSA SENHORA DAS MERCES;148;;80.384,36;;;20/09/2017;19/09/2022;Aprovado;20/09/2017;;21/09/2017;
1888;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.098.164-4;300.318;CENTRO SOCIAL NOSSA SENHORA DAS MERCES;03.162.349/0001-18;306.310;CR.P.CONV - NOSSA SENHORA DAS MERCES;240;;116.637,90;;;01/07/2015;31/12/2017;Encerrado;15/06/2015;;22/04/2015;20/09/2017
202;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.131.465-0;300.318;CENTRO SOCIAL NOSSA SENHORA DAS MERCES;03.162.349/0001-18;306.310;CR.P.CONV - NOSSA SENHORA DAS MERCES;240;;100.290,00;;;01/01/2013;30/06/2015;Encerrado;15/06/2010;28/12/2012;04/04/2014;30/06/2015
8462017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049188-5;300.929;ASS ASSIST SOCIAL E PROM FILANTROP IMACULADA CONCEICAO VL AL;17.118.924/0001-90;306.477;CR.P.CONV - NOSSA SENHORA DO CARMO;204;57;117.441,87;;;01/01/2018;31/12/2022;Aprovado;19/12/2017;;15/12/2017;
128;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2012-0.347.296-6;300.929;ASS ASSIST SOCIAL E PROM FILANTROP IMACULADA CONCEICAO VL AL;17.118.924/0001-90;306.477;CR.P.CONV - NOSSA SENHORA DO CARMO;204;57;117.441,87;;;23/07/2015;22/01/2018;Encerrado;15/02/2013;06/12/2016;28/03/2014;31/12/2017
10562017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049190-7;300.424;CRECHE NOSSA SENHORA MAE DA IGREJA;45.762.234/0001-04;306.458;CR.P.CONV - NOSSA SENHORA MAE DA IGREJA;70;;44.207,40;;;01/01/2018;31/12/2022;Aprovado;28/12/2017;;20/12/2017;
1889;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.075.386-2;300.424;CRECHE NOSSA SENHORA MAE DA IGREJA;45.762.234/0001-04;306.458;CR.P.CONV - NOSSA SENHORA MAE DA IGREJA;70;;42.961,60;;;01/07/2015;31/12/2017;Encerrado;08/06/2015;;22/04/2015;31/12/2017
203;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.122.252-7;300.424;CRECHE NOSSA SENHORA MAE DA IGREJA;45.762.234/0001-04;306.458;CR.P.CONV - NOSSA SENHORA MAE DA IGREJA;70;;36.940,00;;;01/01/2013;30/06/2015;Encerrado;31/05/2010;28/12/2012;04/04/2014;30/06/2015
10882017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048960-0;300.466;GFA - GRUPO FRATERNO DE ASSISTENCIA;52.163.292/0001-87;306.538;CR.P.CONV - OSLAVIA BRAZ LEONIS;76;20;51.789,32;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;21/12/2017;
127;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2013-0.118.630-5;300.466;GFA - GRUPO FRATERNO DE ASSISTENCIA;52.163.292/0001-87;306.538;CR.P.CONV - OSLAVIA BRAZ LEONIS;76;20;36.988,00;;;05/12/2015;04/06/2018;Encerrado;05/06/2013;05/06/2013;28/03/2014;31/12/2017
4832017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2017.0146/6380;300.508;OBRA ASSISTENCIAL JESUS MENINO;01.309.378/0001-34;306.870;CR.P.CONV - PACAEMBU;102;27;66.067,53;8.528,13;1.753,77;07/11/2017;06/11/2022;Aprovado;07/11/2017;04/04/2018;18/11/2017;
1733;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.073.903-7;300.508;OBRA ASSISTENCIAL JESUS MENINO;01.309.378/0001-34;306.870;CR.P.CONV - PACAEMBU;117;36;72.976,35;8.528,13;1.753,77;07/05/2015;06/11/2017;Encerrado;07/05/2015;30/06/2017;25/03/2015;06/11/2017
376;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.086.921-7;300.508;OBRA ASSISTENCIAL JESUS MENINO;01.309.378/0001-34;306.870;CR.P.CONV - PACAEMBU;107;72;64.633,00;8.295,83;;07/11/2012;06/05/2015;Encerrado;07/05/2010;17/07/2013;30/05/2014;
10982017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0050525-8;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;308.589;CR.P.CONV - PATATIVA DO ASSARE;140;22;81.928,94;14.754,07;1.709,67;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;21/12/2017;
2414;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.296.916-1;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;308.589;CR.P.CONV - PATATIVA DO ASSARE;140;40;83.589,10;13.760,87;;01/03/2016;31/08/2018;Encerrado;01/03/2016;27/06/2017;10/11/2015;31/12/2017
2163;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.181.364-8;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;308.403;CR.P.CONV - PATATIVA DO ASSARE;136;53;87.238,63;12.984,45;;11/09/2015;10/03/2018;Encerrado;11/09/2015;;13/08/2015;30/09/2015
1725;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2014-0.182.441-9;301.095;ASSOCIAÇÃO BENEFICENTE CAMINHO SUAVE;09.018.299/0001-86;308.250;CR.P.CONV - PAULA MARIA;210;82;125.698,54;18.217,98;;13/09/2017;12/09/2022;Aprovado;13/03/2015;13/03/2015;13/03/2015;
1878;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.094.935-0;800.033;ASSOCIAÇÃO BENEFICENTE A UNÇÃO DE DEUS;07.570.394/0001-62;308.433;CR.P.CONV - PAULISTANOS DE LUZ;90;18;58.439,46;9.342,03;;01/10/2015;31/03/2018;Encerrado;01/10/2015;30/06/2017;15/04/2015;31/12/2017
9532017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049653-4;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;400.531;CR.P.CONV - PAULO FREIRE;122;67;84.383,33;3.235,90;329,1;01/01/2018;31/12/2022;Aprovado;19/12/2017;19/12/2017;18/12/2017;
2501;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.277.302-0;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;400.531;CR.P.CONV - PAULO FREIRE;124;61;81.520,30;6.968,62;329,1;11/03/2016;10/09/2018;Encerrado;10/03/2016;31/01/2017;07/12/2015;31/12/2017
209;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.346.371-8;300.630;UNIAO DE NUCLEOS ASS DOS MORADORES DE HELIOPOLIS E REGIAO;38.883.732/0001-40;400.531;CR.P.CONV - PAULO FREIRE;127;46;72.089,00;6.557,83;;11/09/2013;10/03/2016;Encerrado;11/03/2011;04/02/2016;04/04/2014;10/03/2016
9462017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049191-5;300.557;SERVICO DE ASSISTENCIA A INFANCIA PAULO SILAS;45.321.056/0001-86;306.480;CR.P.CONV - PAULO SILAS;58;9;39.870,59;;;01/01/2018;31/12/2022;Aprovado;21/12/2017;;18/12/2017;
1879;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.094.933-3;300.557;SERVICO DE ASSISTENCIA A INFANCIA PAULO SILAS;45.321.056/0001-86;306.480;CR.P.CONV - PAULO SILAS;58;9;38.747,04;;;01/07/2015;31/12/2017;Encerrado;08/06/2015;;15/04/2015;31/12/2017
208;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.131.133-3;300.557;SERVICO DE ASSISTENCIA A INFANCIA PAULO SILAS;45.321.056/0001-86;306.480;CR.P.CONV - PAULO SILAS;58;9;33.185,00;;;01/01/2013;30/06/2015;Encerrado;15/06/2010;28/12/2012;04/04/2014;30/06/2015
9762017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049799-9;300.188;ASS GRUPO MISSAO DIVINA;02.291.905/0001-93;400.319;CR.P.CONV - PEQUENO MUNDO II, CEI;244;61;135.582,15;58.600,00;7.431,36;01/01/2018;31/12/2022;Aprovado;19/12/2017;19/12/2017;19/12/2017;
968;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2014-0.084.430-0;300.188;ASS GRUPO MISSAO DIVINA;02.291.905/0001-93;400.319;CR.P.CONV - PEQUENO MUNDO II, CEI;244;81;136.171,50;24.118,00;;20/11/2016;19/05/2019;Encerrado;20/05/2014;18/07/2017;01/08/2014;31/12/2017
9452017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048971-6;300.188;ASS GRUPO MISSAO DIVINA;02.291.905/0001-93;308.183;CR.P.CONV - PEQUENO MUNDO III;82;18;54.380,10;6.324,00;985,76;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;18/12/2017;
1420;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2014-0.211.312-5;300.188;ASS GRUPO MISSAO DIVINA;02.291.905/0001-93;308.183;CR.P.CONV - PEQUENO MUNDO III;90;14;55.910,72;6.324,00;;11/05/2017;10/11/2019;Encerrado;11/11/2014;02/08/2017;15/12/2014;31/12/2017
9512017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049192-3;300.865;ASS NOVA ESPERANCA;00.098.011/0001-56;306.408;CR.P.CONV - PEQUENOS BRILHANTES;93;32;63.012,20;7.001,91;745,91;01/01/2018;31/12/2022;Aprovado;19/12/2017;;18/12/2017;
1603;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2014-0.149.021-9;300.865;ASS NOVA ESPERANCA;00.098.011/0001-56;306.408;CR.P.CONV - PEQUENOS BRILHANTES;93;32;61.236,59;7.001,92;456,87;10/03/2017;09/09/2019;Encerrado;10/09/2014;11/07/2017;03/02/2015;31/12/2017
9702017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0050701-3;300.944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;13.991.139/0002-77;308.352;CR.P.CONV - PINOCCHIO II;91;18;58.904,98;;1.133,41;01/01/2018;31/12/2022;Aprovado;29/12/2017;;19/12/2017;
2142;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.176.959-2;300.944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;13.991.139/0002-77;308.352;CR.P.CONV - PINOCCHIO II;91;18;58.904,98;6.500,00;;24/07/2015;23/01/2018;Encerrado;24/07/2015;04/02/2016;10/08/2015;31/12/2017
9692017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0050702-1;300.944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;13.991.139/0002-77;308.546;CR.P.CONV - PINOCCHIO III;131;34;80.774,00;10.500,00;2.381,96;01/01/2018;31/12/2022;Aprovado;29/12/2017;;19/12/2017;
2551;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.324.178-1;300.944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;13.991.139/0002-77;308.546;CR.P.CONV - PINOCCHIO III;131;34;71.208,20;15.000,00;2.381,96;23/12/2015;22/06/2018;Encerrado;23/12/2015;23/12/2015;05/01/2016;31/12/2017
152017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2017-0.078.959-3;300.944;INSTITUTO BRASILEIRO DE EDUCACAO CULTURA E MEIO AMBIENTE;13.991.139/0002-77;308.799;CR.P.CONV - PINOCCHIO IV;132;31;80.524,21;16.000,00;5.423,30;22/05/2017;21/05/2022;Aprovado;22/05/2017;12/03/2018;14/06/2017;
9332017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048975-9;800.225;APOIO ASSOCIAÇÃO DE AUXÍLIO MUTUO DA REGIÃO LESTE;74.087.081/0001-45;307.096;CR.P.CONV - PRIMEIROS PASSOS;60;18;43.216,86;4.480,00;413,55;01/01/2018;31/12/2022;Aprovado;19/12/2017;;18/12/2017;
3763;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2016-0.150.931-2;800.225;APOIO ASSOCIAÇÃO DE AUXÍLIO MUTUO DA REGIÃO LESTE;74.087.081/0001-45;307.096;CR.P.CONV - PRIMEIROS PASSOS;60;18;0;6.400,00;;13/07/2016;12/01/2019;Encerrado;13/07/2016;;11/08/2016;11/08/2016
2733;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2016-0.150.931-2;800.225;APOIO ASSOCIAÇÃO DE AUXÍLIO MUTUO DA REGIÃO LESTE;74.087.081/0001-45;307.096;CR.P.CONV - PRIMEIROS PASSOS;60;18;41.999,04;4.480,00;413,55;13/07/2016;12/01/2019;Encerrado;13/07/2016;28/06/2017;05/07/2016;31/12/2017
9932017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048865-5;300.203;ASS MARIA FLOS CARMELI;06.272.037/0001-55;306.729;CR.P.CONV - QUINTAL DA CRIANCA;132;0;73.491,24;5.500,00;;01/01/2018;31/12/2022;Aprovado;26/12/2017;26/12/2017;19/12/2017;
2330;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.277.299-6;300.203;ASS MARIA FLOS CARMELI;06.272.037/0001-55;306.729;CR.P.CONV - QUINTAL DA CRIANCA;115;;0;4.141,02;;;;Reprovado;;;20/10/2015;
124;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2013-0.343.000-9;300.203;ASS MARIA FLOS CARMELI;06.272.037/0001-55;306.729;CR.P.CONV - QUINTAL DA CRIANCA;115;;51.340,00;4.141,02;;01/07/2016;31/12/2018;Encerrado;27/12/2013;27/12/2013;28/03/2014;31/12/2017
5132017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049856-1;800.370;ASSOCIAÇÃO BENEFICENTE AZUL ESPERANÇA;21.614.275/0001-95;308.948;CR.P.CONV - RECANTO DO PAULINHO;117;117;93.468,63;10.000,00;738,5;12/12/2017;11/12/2022;Aprovado;12/12/2017;;22/11/2017;
9792017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049801-4;300.671;ASS DEHONIANA BRASIL MERIDIONAL;04.730.949/0001-06;308.599;CR.P.CONV - RECANTO DO PEQUENINO;107;35;70.210,09;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;19/12/2017;
2557;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2016-0.004.870-2;300.671;ASS DEHONIANA BRASIL MERIDIONAL;04.730.949/0001-06;308.599;CR.P.CONV - RECANTO DO PEQUENINO;104;35;66.874,54;;;01/04/2016;30/09/2018;Encerrado;01/04/2016;23/01/2017;12/01/2016;31/12/2017
20170021;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2016-0.261.990-1;300.747;ASS XVI DE DEZEMBRO SAGITTAIRE;11.518.924/0001-09;307.734;CR.P.CONV - REINO DA CRIANCA;126;18;72.877,02;8.162,94;170,85;20/01/2017;19/07/2019;Encerrado;20/01/2017;20/01/2017;15/02/2017;31/12/2017
9872017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048981-3;300.747;ASS XVI DE DEZEMBRO SAGITTAIRE;11.518.924/0001-09;307.734;CR.P.CONV - REINO DA CRIANCA;126;18;74.989,98;8.162,94;177,96;01/01/2018;31/12/2022;Aprovado;22/12/2017;;19/12/2017;
511;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2011-0.331.855-8;300.747;ASS XVI DE DEZEMBRO SAGITTAIRE;11.518.924/0001-09;307.734;CR.P.CONV - REINO DA CRIANCA;116;68;79.579,30;8.162,94;;20/07/2014;19/01/2017;Encerrado;20/01/2012;07/06/2016;06/06/2014;19/01/2017
8422017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049057-9;300.747;ASS XVI DE DEZEMBRO SAGITTAIRE;11.518.924/0001-09;307.902;CR.P.CONV - REINO DA CRIANCA II;101;26;65.375,14;4.590,67;494,29;21/12/2017;20/12/2022;Aprovado;26/12/2017;;14/12/2017;
123;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2012-0.245.363-1;300.747;ASS XVI DE DEZEMBRO SAGITTAIRE;11.518.924/0001-09;307.902;CR.P.CONV - REINO DA CRIANCA II;101;26;63.532,99;4.590,67;;20/06/2015;19/12/2017;Encerrado;21/12/2012;09/06/2017;28/03/2014;19/12/2017
11012017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048986-4;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;308.023;CR.P.CONV - RUGRATS - OS ANJINHOS III;90;;54.355,80;3.461,04;335,14;01/01/2018;31/12/2022;Aprovado;29/12/2017;;21/12/2017;
2426;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.299.748-3;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;308.023;CR.P.CONV - RUGRATS - OS ANJINHOS III;90;;52.824,00;3.461,04;335,14;14/01/2016;13/07/2018;Encerrado;14/01/2016;29/06/2017;12/11/2015;31/12/2017
279;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2013-0.263.245-7;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;308.023;CR.P.CONV - RUGRATS - OS ANJINHOS III;77;28;47.703,24;4.944,34;;10/12/2013;09/06/2016;Encerrado;10/12/2013;13/10/2015;28/05/2014;13/01/2016
10992017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048984-8;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;307.990;CR.P.CONV - RUGRATS OS ANJINHOS II;117;57;79.856,43;6.300,00;951,77;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;21/12/2017;
2425;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.299.750-5;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;307.990;CR.P.CONV - RUGRATS OS ANJINHOS II;120;48;76.979,34;6.300,00;951,77;04/02/2016;03/08/2018;Encerrado;04/02/2016;09/10/2017;12/11/2015;31/12/2017
122;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2013-0.151.408-6;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;307.990;CR.P.CONV - RUGRATS OS ANJINHOS II;100;64;64.822,40;5.500,00;473,86;14/08/2013;13/02/2016;Encerrado;14/08/2013;;28/03/2014;03/02/2016
11032017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048988-0;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;308.351;CR.P.CONV - RUGRATS OS ANJINHOS VI;66;66;57.151,14;2.678,47;285,7;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;21/12/2017;
1932;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.110.681-0;300.401;COMEB - CONSELHO DE MINISTROS EVANGELICOS DO BRASIL;73.427.775/0001-11;308.351;CR.P.CONV - RUGRATS OS ANJINHOS VI;60;60;52.745,40;2.678,47;285,7;24/07/2015;23/01/2018;Encerrado;24/07/2015;30/06/2017;19/05/2015;31/12/2017
10252017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049853-7;300.022;ACAO SOCIAL CLARETIANA;60.543.279/0001-81;306.871;CR.P.CONV - SAGRADA FAMILIA;136;51;86.784,89;14.686,62;1.351,07;23/12/2017;22/12/2022;Aprovado;20/12/2017;20/12/2017;20/12/2017;
1936;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.091.268-5;300.022;ACAO SOCIAL CLARETIANA;60.543.279/0001-81;306.871;CR.P.CONV - SAGRADA FAMILIA;136;43;82.575,82;10.456,39;979,04;23/06/2015;22/12/2017;Encerrado;19/06/2015;14/10/2016;20/05/2015;22/12/2017
284;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.086.919-5;300.022;ACAO SOCIAL CLARETIANA;60.543.279/0001-81;306.871;CR.P.CONV - SAGRADA FAMILIA;132;25;65.785,00;7.000,00;;23/12/2012;22/06/2015;Encerrado;23/06/2010;02/02/2015;28/05/2014;22/06/2015
12172017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049865-0;300.671;ASS DEHONIANA BRASIL MERIDIONAL;04.730.949/0001-06;308.355;CR.P.CONV - SAGRADA FAMILIA - ADBM;100;38;67.632,06;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/12/2017;
1931;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.124.792-8;300.671;ASS DEHONIANA BRASIL MERIDIONAL;04.730.949/0001-06;308.355;CR.P.CONV - SAGRADA FAMILIA - ADBM;76;21;52.016,19;;;24/07/2015;23/01/2018;Encerrado;24/07/2015;;19/05/2015;31/12/2017
10042017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048990-2;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.511;CR.P.CONV - SANTO ANTONIO;115;55;78.471,65;;;01/01/2018;31/12/2022;Aprovado;19/12/2017;;19/12/2017;
1941;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.076.839-8;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.511;CR.P.CONV - SANTO ANTONIO;115;55;76.260,65;;;01/07/2015;31/12/2017;Encerrado;16/06/2015;04/02/2016;28/05/2015;31/12/2017
285;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.126.265-0;300.464;LIGA DAS SENHORAS CATOLICAS DE SAO PAULO;60.597.044/0001-72;306.511;CR.P.CONV - SANTO ANTONIO;101;55;59.324,00;;;01/01/2013;30/06/2015;Encerrado;31/05/2010;16/12/2014;28/05/2014;30/06/2015
9012017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048991-0;300.304;CENTRO DE ASS SOCIAL SANTO AGNELO;58.371.451/0001-15;306.313;CR.P.CONV - SAO BERNARDO;78;;48.266,76;;;01/01/2018;31/12/2022;Aprovado;19/12/2017;;18/12/2017;
1738;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.068.193-4;300.304;CENTRO DE ASS SOCIAL SANTO AGNELO;58.371.451/0001-15;306.313;CR.P.CONV - SAO BERNARDO;78;;46.906,56;;;01/07/2015;31/12/2017;Encerrado;01/06/2015;08/06/2016;25/03/2015;31/12/2017
283;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.131.227-5;300.304;CENTRO DE ASS SOCIAL SANTO AGNELO;58.371.451/0001-15;306.313;CR.P.CONV - SAO BERNARDO;60;;32.700,00;;;01/01/2013;30/06/2015;Encerrado;24/06/2010;28/12/2012;28/05/2014;30/06/2015
9832017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0049785-9;300.085;ASS BENEFICENTE IMACULADA CONCEICAO;55.223.457/0001-57;306.521;CR.P.CONV - SAO FRANCISCO DE ASSIS;180;36;102.337,92;;;01/01/2018;31/12/2022;Aprovado;22/12/2017;22/12/2017;19/12/2017;
1734;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2015-0.075.396-0;300.085;ASS BENEFICENTE IMACULADA CONCEICAO;55.223.457/0001-57;306.521;CR.P.CONV - SAO FRANCISCO DE ASSIS;140;36;82.707,18;;;01/07/2015;31/12/2017;Encerrado;08/06/2015;27/09/2016;25/03/2015;31/12/2017
287;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;2010-0.122.165-2;300.085;ASS BENEFICENTE IMACULADA CONCEICAO;55.223.457/0001-57;306.521;CR.P.CONV - SAO FRANCISCO DE ASSIS;160;36;77.790,00;;;01/01/2013;30/06/2015;Encerrado;21/06/2010;02/02/2015;28/05/2014;30/06/2015
9102017;108.600;DIRETORIA REGIONAL DE EDUCACAO IPIRANGA;6016.2017/0048993-7;300.524;OBRA SOCIAL SAO JUDAS TADEU;04.322.035/0001-06;306.461;CR.P.CONV - SAO JUDAS TADEU;101;24;64.921,40;;;01/01/2018;31/12/2022;Aprovado;26/12/2017;;18/12/2017;
