Nº Protocolo,Código DRE,DRE,Processo SIMPROC,Código OSC Parceira,OSC Parceira,CNPJ,Código Escola,Unidade Educacional,Vagas Contratadas,Vagas Berçário Contratadas,Total Mensal,Verba Locação,Valor Mensal IPTU,Data Início,Data Término,Situação Parceria,Data Lavratura do Termo,Data Lavratura do Aditamento,Data Solicitação Parceria,Data do Encerramento
6972018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0036592-0,800483,CENTRO SOCIAL E BENEFICENTE CAMINHAR É PRECISO,04.193.749/0001-53,309172.0,CR.P.CONV - CAMINHAR E PRECISO I,116,116.0,97012.62,11663.6,1420.62,2018-08-06,2023-08-05,Aprovado,2018-08-06,,2018-07-04,
7202018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0036929-1,800483,CENTRO SOCIAL E BENEFICENTE CAMINHAR É PRECISO,04.193.749/0001-53,309181.0,CR.P.CONV - CAMINHAR E PRECISO II,171,171.0,135026.13,25000.0,4729.35,2018-08-16,2023-08-15,Aprovado,2018-08-16,,2018-08-02,
8082017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054985-9,301090,INSTITUICAO ASS PLANTANDO CULTURA,08.242.864/0001-21,308547.0,CR.P.CONV - CAMINHO CERTO II,308,44.0,165868.02,18646.07,1252.82,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-13,
2495,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.316.855-3,301090,INSTITUICAO ASS PLANTANDO CULTURA,08.242.864/0001-21,308547.0,CR.P.CONV - CAMINHO CERTO II,254,115.0,152141.33,18646.07,1538.5,2015-12-18,2018-06-17,Encerrado,2015-12-18,2017-05-19,2015-12-01,2017-12-31
5352017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0050564-9,800385,ASSOCIAÇAO PLANTANDO FUTURO,01.237.920/0001-90,308974.0,CR.P.CONV - CAMINHO DO FUTURO,290,246.0,206380.08,11000.0,1428.56,2017-12-13,2022-12-12,Aprovado,2017-12-13,2017-12-13,2017-11-24,
20170005,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2016-0.267.654-9,300592,SOCIEDADE EDUCATIVA E BENEFICENTE ESTRELA DA ESPERANCA,22.690.069/0004-70,306326.0,CR.P.CONV - CANTINHO FELIZ,233,66.0,0.0,14500.0,1754.83,,,Encerrado,,,2017-01-31,2017-05-27
72017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0047057-8,300592,SOCIEDADE EDUCATIVA E BENEFICENTE ESTRELA DA ESPERANCA,22.690.069/0004-70,306326.0,CR.P.CONV - CANTINHO FELIZ,236,48.0,134570.34,10150.0,1903.82,2017-06-14,2022-06-13,Aprovado,2017-06-14,2017-06-14,2017-06-08,
1381,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.006.186-8,300592,SOCIEDADE EDUCATIVA E BENEFICENTE ESTRELA DA ESPERANCA,22.690.069/0004-70,306326.0,"CR.P.CONV - CANTINHO FELIZ, BENEF",233,66.0,128258.82,13000.0,,2014-08-01,2017-01-31,Encerrado,2012-01-27,2012-01-27,2014-12-11,2017-01-31
5112017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0050117-1,301040,ASS MISSIONARIAS DE SANTISSIMA TRINDADE,62.197.413/0001-65,308921.0,CR.P.CONV - CAROLINA MARIA DE JESUS,156,156.0,124698.18,13500.0,1593.03,2017-11-24,2022-11-23,Aprovado,2017-11-24,2017-11-24,2017-11-22,
7212017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054317-6,300435,LAR BATISTA DE CRIANCAS,60.958.972/0001-15,306327.0,CR.P.CONV - CASA BATISTA DA AMIZADE,80,,51252.2,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-06,
1386,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.826-7,300435,LAR BATISTA DE CRIANCAS,60.958.972/0001-15,306327.0,CR.P.CONV - CASA BATISTA DA AMIZADE,80,,47892.8,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-30,2014-12-12,2017-12-31
6142017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0049860-0,300312,CENTRO COMUNITARIO JOAO PAULO I,51.195.410/0001-76,306328.0,CR.P.CONV - CENT COMUN JOAO PAULO I - NC CON ANTONIO TOZELLI,59,,40019.7,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-12-01,
1428,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.818-6,300312,CENTRO COMUNITARIO JOAO PAULO I,51.195.410/0001-76,306328.0,CR.P.CONV - CENT COMUN JOAO PAULO I - NC CON ANTONIO TOZELLI,59,,37396.56,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-24,2014-12-15,2017-12-31
12692017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058517-0,800116,ASSOCIAÇÃO COMUNITARIA ANTONIO BENTO COSTA,61.408.191/0001-10,308694.0,CR.P.CONV - CRESCER E APRENDER,136,39.0,87601.02,7700.0,1347.42,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-27,
2716,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2016-0.124.892-6,800116,ASSOCIAÇÃO COMUNITARIA ANTONIO BENTO COSTA,61.408.191/0001-10,308694.0,CR.P.CONV - CRESCER E APRENDER,136,39.0,87601.02,7700.0,1347.42,2016-07-21,2019-01-20,Encerrado,2016-07-21,2017-05-19,2016-06-20,2017-12-31
6612018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0035523-1,800328,ASSOCIAÇÃO BENEFICENTE COMUNITARIA THEREZINHA DE JESUS,11.409.431/0001-22,309118.0,CR.P.CONV - DANDARA,80,80.0,70490.6,5000.0,552.31,2018-06-27,2023-06-26,Aprovado,2018-06-27,,2018-06-21,
1396,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2013-0.265.660-7,300215,ASSOCIACAO SOCIO CULTURAL IDEIA SOLIDARIA,02.262.227/0001-30,307014.0,CR.P.CONV - DE VOLTA PARA CASA II,350,79.0,163384.4,26627.31,,2013-09-16,2016-03-15,Encerrado,2013-09-16,2015-01-30,2014-12-12,2015-11-06
6532017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0052979-3,800068,CASA DE CARIDADE VOVÓ ROSÁLIA E CABOCLA CECY,06.055.363/0001-00,308318.0,CR.P.CONV - DOCE INFANCIA,111,27.0,73189.2,8000.0,1040.4,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-04,
2110,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.183.674-5,800068,CASA DE CARIDADE VOVÓ ROSÁLIA E CABOCLA CECY,06.055.363/0001-00,308318.0,CR.P.CONV - DOCE INFANCIA,111,27.0,70257.21,7674.27,1014.32,2015-07-24,2018-01-23,Encerrado,2015-07-24,2017-05-19,2015-08-05,2017-12-31
1742017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0039461-8,800068,CASA DE CARIDADE VOVÓ ROSÁLIA E CABOCLA CECY,06.055.363/0001-00,308874.0,CR.P.CONV - DOCE INFANCIA II,80,36.0,59909.48,7275.0,738.34,2017-10-30,2022-10-29,Aprovado,2017-10-30,2017-10-30,2017-09-26,
14452017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058788-2,300215,ASSOCIACAO SOCIO CULTURAL IDEIA SOLIDARIA,02.262.227/0001-30,307769.0,CR.P.CONV - EDITE FERNANDES,160,43.0,99316.14,19000.0,1680.45,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-29,
11772017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054459-8,300215,ASSOCIACAO SOCIO CULTURAL IDEIA SOLIDARIA,02.262.227/0001-30,307014.0,CR.P.CONV - EDUCADOR PAULO FREIRE,438,48.0,225076.44,28638.55,3377.73,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
2327,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.267.769-1,300215,ASSOCIACAO SOCIO CULTURAL IDEIA SOLIDARIA,02.262.227/0001-30,307014.0,CR.P.CONV - EDUCADOR PAULO FREIRE,427,79.0,218505.87,28638.55,3377.73,2015-11-06,2018-05-05,Encerrado,2015-11-06,2017-12-22,2015-10-20,2017-12-31
3822017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0049230-0,301107,ASSOCIACAO BENEFICENTE EDUCARTE,58.726.308/0001-07,308011.0,CR.P.CONV - EDUCARTE I,102,27.0,68831.94,2880.06,50.24,2017-11-21,2022-11-20,Aprovado,2017-11-21,2017-11-21,2017-11-10,
2165,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.126.904-2,301107,ASSOCIACAO BENEFICENTE EDUCARTE,58.726.308/0001-07,308011.0,CR.P.CONV - EDUCARTE I,102,27.0,64205.88,3299.32,482.31,2015-05-21,2017-11-20,Encerrado,2015-05-21,2015-05-21,2015-08-13,2017-11-20
2302017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0044911-0,800365,INESP,11.699.067/0001-82,308877.0,CR.P.CONV - ESPERANCA PARA TODOS I,106,24.0,70047.06,3000.0,213.91,2017-10-30,2022-10-29,Aprovado,2017-10-30,2017-10-30,2017-10-20,
7182017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0053615-3,800225,APOIO ASSOCIAÇÃO DE AUXÍLIO MUTUO DA REGIÃO LESTE,74.087.081/0001-45,308734.0,CR.P.CONV - ESTRELA DO AMANHA,121,48.0,83044.59,7000.0,149.56,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-06,
4858,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2016-0.159.728-9,800225,APOIO ASSOCIAÇÃO DE AUXÍLIO MUTUO DA REGIÃO LESTE,74.087.081/0001-45,308734.0,CR.P.CONV - ESTRELA DO AMANHA,115,66.0,78685.93,7000.0,149.56,2016-12-09,2019-06-08,Encerrado,2016-12-09,2017-05-19,2016-12-09,2017-12-31
14112017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058812-9,300133,ASS DE AMIGOS EM PROL DA EDUCACAO INFANTIL,10.362.214/0001-61,308332.0,CR.P.CONV - ESTRELA GUIA,98,23.0,65933.46,3375.0,563.36,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-29,
2125,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.181.816-0,300133,ASS DE AMIGOS EM PROL DA EDUCACAO INFANTIL,10.362.214/0001-61,308332.0,CR.P.CONV - ESTRELA GUIA,80,36.0,57448.92,3375.0,,2015-07-24,2018-01-23,Encerrado,2015-07-24,2017-05-19,2015-08-06,2017-12-31
7722018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0056272-5,300682,ASS PELO DESENVOLVIMENTO EDUCACIONAL E PROFISSIONAL ADEP,04.482.597/0001-09,309241.0,CR.P.CONV - EVA FURNARI,119,119.0,99186.48,16400.0,2169.91,2018-10-10,2023-10-09,Aprovado,2018-10-10,2018-10-10,2018-09-27,
11332017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057221-4,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308045.0,CR.P.CONV - FAMILIA NOVA ALIANCA,210,66.0,127249.68,9067.83,1997.03,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-22,
1458,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2013-0.363.160-8,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308045.0,CR.P.CONV - FAMILIA NOVA ALIANCA,202,85.0,112707.98,9067.83,,2016-07-27,2019-01-26,Encerrado,2014-01-27,2014-01-27,2014-12-16,2017-12-31
11392017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057207-9,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308320.0,CR.P.CONV - FAMILIA NOVA ALIANCA II,100,27.0,67863.66,7639.4,261.07,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-22,
2126,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.179.948-3,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308320.0,CR.P.CONV - FAMILIA NOVA ALIANCA II,98,27.0,64205.45,7639.4,261.07,2015-07-24,2018-01-23,Encerrado,2015-07-24,2017-05-19,2015-08-06,2017-12-31
11432017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057203-6,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308336.0,CR.P.CONV - FAMILIA NOVA ALIANCA III,210,,111378.0,18007.18,693.56,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-22,
2402,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.187.205-9,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308336.0,CR.P.CONV - FAMILIA NOVA ALIANCA III,210,87.0,126832.89,18007.18,693.46,2015-07-24,2018-01-23,Encerrado,2015-07-24,2015-07-24,2015-11-05,2017-12-31
2162,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.187.205-9,301081,ASS FAMILIA NOVA ALIANCA,17.524.405/0001-21,308336.0,CR.P.CONV - FAMILIA NOVA ALIANCA III,210,87.0,126832.89,16500.0,,2015-07-24,2018-01-23,Encerrado,2015-07-24,2015-10-28,2015-08-13,2015-11-05
1400,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2013-0.068.312-7,300282,CENTRO DE EDUCACAO INFANTIL FILADELFIA,56.565.781/0001-16,306443.0,CR.P.CONV - FILADELFIA,64,18.0,45246.54,,,2015-10-22,2018-04-21,Encerrado,2013-04-22,2015-07-23,2014-12-12,2017-12-23
8432017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0056437-8,800176,INSTITUTO UNÇÃO E ADORAÇÃO EM CRISTO,12.622.432/0001-13,308993.0,CR.P.CONV - FUTURO BRILHANTE,150,54.0,97480.92,4550.0,498.15,2017-12-26,2022-12-25,Aprovado,2017-12-26,2017-12-26,2017-12-20,
10602017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057096-3,800176,INSTITUTO UNÇÃO E ADORAÇÃO EM CRISTO,12.622.432/0001-13,308982.0,CR.P.CONV - FUTURO BRILHANTE II,179,143.0,131877.09,14870.0,1461.4,2017-12-26,2022-12-25,Aprovado,2017-12-26,2017-12-26,2017-12-20,
10612017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057100-5,800176,INSTITUTO UNÇÃO E ADORAÇÃO EM CRISTO,12.622.432/0001-13,308983.0,CR.P.CONV - FUTURO BRILHANTE III,78,18.0,54525.42,3795.67,394.82,2017-12-26,2022-12-25,Aprovado,2017-12-26,2017-12-26,2017-12-14,
7502018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0055725-0,800176,INSTITUTO UNÇÃO E ADORAÇÃO EM CRISTO,12.622.432/0001-13,309228.0,CR.P.CONV - FUTURO BRILHANTE IV,182,182.0,142599.96,11000.0,,2018-10-03,2023-10-02,Aprovado,2018-10-03,,2018-09-19,
162017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0047781-5,300673,ASSOCIAÇÃO SEARA NORTE,62.779.384/0001-40,307805.0,CR.P.CONV - GIGI TOMAZELLI WIAZOWSKI,189,66.0,117840.63,14410.85,2197.32,2017-06-20,2022-06-19,Aprovado,2017-06-20,2017-06-20,2017-06-20,
1401,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.015.196-4,300673,ASSOCIAÇÃO SEARA NORTE,62.779.384/0001-40,307805.0,CR.P.CONV - GIGI TOMAZELLI WIAZOWSKI,189,66.0,109836.9,14135.21,2099.33,2014-12-20,2017-06-19,Encerrado,2014-06-20,2017-05-19,2014-12-12,2017-06-19
7232017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054400-8,300271,ASS OBRAS SOCIAIS SANTA CRUZ,51.158.848/0001-84,306442.0,"CR.P.CONV - GUANELLA, DOM",207,26.0,116286.33,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2018-05-11,2017-12-06,
1398,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.856-9,300271,ASS OBRAS SOCIAIS SANTA CRUZ,51.158.848/0001-84,306442.0,"CR.P.CONV - GUANELLA, DOM",213,62.0,119003.3,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-30,2014-12-12,2017-12-31
5652018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0014942-9,300366,CENTRO SOCIAL BENEFICENTE DE RECUPERACAO EL SHADAI,02.986.801/0001-01,309095.0,CR.P.CONV - JARDIM DOS PEQUENINOS,105,69.0,80384.52,5500.0,,2018-05-22,2023-05-21,Aprovado,2018-05-22,2018-05-22,2018-03-20,
6542017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0052976-9,300341,CENTRO COMUNITARIO SANTA INES - CECOSI,51.601.748/0001-80,306444.0,CR.P.CONV - JOAO PAULO II,106,9.0,66439.86,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-04,
1404,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.787-2,300341,CENTRO COMUNITARIO SANTA INES - CECOSI,51.601.748/0001-80,306444.0,CR.P.CONV - JOAO PAULO II,104,18.0,63126.38,,,2014-07-01,2017-12-31,Encerrado,2012-12-28,2017-10-02,2014-12-15,2017-12-31
6162018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0016326-0,800289,ASSOCIAÇÃO BENEFICENTE CUNHA CAZALINI,00.604.569/0001-66,309135.0,CR.P.CONV - JOAQUIM SOUZA,100,36.0,70027.98,10000.0,1231.15,2018-07-05,2023-07-04,Aprovado,2018-07-05,,2018-04-04,
1352017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0048062-0,301107,ASSOCIACAO BENEFICENTE EDUCARTE,58.726.308/0001-07,308845.0,CR.P.CONV - JOSEPHINA SANTOS MAIA,210,81.0,130856.88,16036.0,1142.89,2017-09-12,2022-09-11,Aprovado,2017-09-12,2017-09-12,2017-09-12,
1282017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2017-0.140.171-8,301107,ASSOCIACAO BENEFICENTE EDUCARTE,58.726.308/0001-07,308480.0,CR.P.CONV - JOSEPHINA SANTOS MAIA,140,62.0,0.0,16036.0,1142.89,2017-09-12,2022-09-11,Encerrado,2017-09-12,,2017-09-06,2017-09-12
2422,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.301.850-0,800109,CENTRO DE EDUCAÇÃO INFANTIL JOSEPHINA SANTOS MAIA,23.118.685/0001-70,308480.0,CR.P.CONV - JOSEPHINA SANTOS MAIA,140,62.0,91003.74,12729.6,3220.52,2015-12-07,2018-06-06,Encerrado,2015-12-07,2015-12-07,2015-11-11,2017-09-11
1782017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0039463-4,300435,LAR BATISTA DE CRIANCAS,60.958.972/0001-15,307719.0,CR.P.CONV - LAR BATISTA DE CRIANCAS,74,21.0,53136.02,2185.5,448.78,2017-10-06,2022-10-05,Aprovado,2017-10-06,2017-10-06,2017-09-28,
1882,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.076.744-8,300435,LAR BATISTA DE CRIANCAS,60.958.972/0001-15,307719.0,CR.P.CONV - LAR BATISTA DE CRIANCAS,72,30.0,50562.24,2185.5,333.69,2015-04-06,2017-10-05,Encerrado,2015-04-06,2015-04-06,2015-04-16,2017-10-05
2032017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0047974-5,300435,LAR BATISTA DE CRIANCAS,60.958.972/0001-15,308879.0,CR.P.CONV - LAR BATISTA DE CRIANCAS - MANDAQUI,70,18.0,50303.74,8000.0,1210.31,2017-10-11,2022-10-10,Aprovado,2017-10-11,2017-10-11,2017-10-06,
7942017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054085-1,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,306445.0,CR.P.CONV - LAR BIBI MONTEIRO,425,,207708.75,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-12,
2156,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.095.281-4,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,306445.0,CR.P.CONV - LAR BIBI MONTEIRO,415,163.0,225845.14,,,2015-07-01,2017-12-31,Encerrado,2015-06-23,2015-06-23,2015-08-12,2017-12-31
1424,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2010-0.141.620-8,300428,CRUZADA PRO INFANCIA,60.915.790/0001-67,306445.0,CR.P.CONV - LAR BIBI MONTEIRO,415,163.0,191815.0,,,2013-01-01,2015-06-30,Encerrado,2012-12-28,2015-01-30,2014-12-15,2015-06-30
11742017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058246-5,800073,INSTITUTO LAR DOS ANJOS,15.495.704/0001-50,308559.0,CR.P.CONV - LAR DOS ANJOS,155,14.0,90101.97,17000.0,900.46,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
2417,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.295.170-0,800073,INSTITUTO LAR DOS ANJOS,15.495.704/0001-50,308559.0,CR.P.CONV - LAR DOS ANJOS,154,106.0,107017.5,17000.0,983.1,2015-12-18,2018-06-17,Encerrado,2015-12-18,2015-12-18,2015-11-10,2017-12-31
11832017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058371-2,800073,INSTITUTO LAR DOS ANJOS,15.495.704/0001-50,308557.0,CR.P.CONV - LAR DOS ANJOS II,84,16.0,57210.72,11200.0,602.94,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
2494,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2015-0.317.334-4,800073,INSTITUTO LAR DOS ANJOS,15.495.704/0001-50,308557.0,CR.P.CONV - LAR DOS ANJOS II,121,32.0,76012.06,11200.0,602.94,2015-12-18,2018-06-17,Encerrado,2015-12-18,2017-05-19,2015-12-01,2017-12-31
7222017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0054342-7,300240,ASS MUTIRAO DO POBRE,62.249.727/0001-64,306446.0,CR.P.CONV - LAR PARAISO DAS CRIANCAS,62,,41753.42,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2017-12-06,
1653,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.773-2,300240,ASS MUTIRAO DO POBRE,62.249.727/0001-64,306446.0,CR.P.CONV - LAR PARAISO DAS CRIANCAS,62,,39016.64,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-23,2015-02-11,2017-12-31
6582017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0053428-2,300296,CENTRO SOCIAL LAUZANE PAULISTA,46.418.422/0001-82,306441.0,"CR.P.CONV - LAUZANE PAULISTA, CENTRO SOCIAL",119,0.0,70569.36,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-04,
1430,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.835-6,300296,CENTRO SOCIAL LAUZANE PAULISTA,46.418.422/0001-82,306441.0,"CR.P.CONV - LAUZANE PAULISTA, CENTRO SOCIAL",117,,65039.07,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-24,2014-12-15,2017-12-31
10762017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057262-1,300317,CENTRO SOCIAL LEAO XIII,60.980.364/0001-07,306332.0,CR.P.CONV - LEAO XIII,164,32.0,98463.06,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-20,
10742017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0057262-1,300317,CENTRO SOCIAL LEAO XIII,60.980.364/0001-07,306332.0,CR.P.CONV - LEAO XIII,156,,0.0,,,,,Encerrado,,,2017-12-20,2017-12-20
1815,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.782-1,300317,CENTRO SOCIAL LEAO XIII,60.980.364/0001-07,306332.0,CR.P.CONV - LEAO XIII,156,59.0,94477.1,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2016-01-14,2015-04-01,2017-12-31
6602018,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2018/0035116-3,800418,ASSOCIAÇÃO MÃES CARENTES DO JARDIM SÃO CARLOS,02.700.819/0001-97,309132.0,CR.P.CONV - LIMA BARRETO,135,87.0,98696.01,8400.0,968.23,2018-07-03,2023-07-02,Aprovado,2018-07-03,,2018-06-21,
9602017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0056148-4,300350,CENTRO DE PROMOCAO SOCIAL CONEGO LUIZ BIASI,46.533.725/0001-46,306329.0,"CR.P.CONV - LUIZ BIASI, CON",240,0.0,124819.5,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-18,
1423,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2012-0.285.797-0,300350,CENTRO DE PROMOCAO SOCIAL CONEGO LUIZ BIASI,46.533.725/0001-46,306329.0,"CR.P.CONV - LUIZ BIASI, CON",220,,108264.3,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2016-01-27,2014-12-15,2017-12-31
11722017,108800,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,6016.2017/0058353-4,301107,ASSOCIACAO BENEFICENTE EDUCARTE,58.726.308/0001-07,308335.0,CR.P.CONV - LUZ DO SABER,110,27.0,72705.06,2796.36,66.75,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-26,
